case_number,prompt,image_name,clip_score
4465,"There is a tub, a sink, and a shower inside a bathroom.",4465_0.png,0.28759765625
4466,There is a motorcycle parked against a wall.,4466_0.png,0.27783203125
4467,"A pile of oranges, apples and pears next to each other.",4467_0.png,0.2783203125
4468,A man and a woman on a motorcycle in helmets.,4468_0.png,0.32861328125
4469,Giraffes in their wood and grass zoo enclosure,4469_0.png,0.305419921875
4470,A man on a motorbike with a side car.,4470_0.png,0.291748046875
4471,The back side of an airplane sitting on a runway. ,4471_0.png,0.280029296875
4472,A table and some chairs in a room.,4472_0.png,0.27587890625
4473,"A tiled bathroom containing a vanity sink, toilet and bathtub.",4473_0.png,0.29345703125
4474,A giraffe looking over the corral fence in his zoo habitat. ,4474_0.png,0.349609375
4475,A red motorcycle is on the sidewalk in front of a business with ads on the windows.,4475_0.png,0.354248046875
4476,A person on a motor bike on a road.,4476_0.png,0.297607421875
4477,The kitchen has some of the best antique fixtures.,4477_0.png,0.287353515625
4478,"A store room holds sinks, bathtubs and toilets",4478_0.png,0.292724609375
4479,Cat on floor by toilet looking up to cat laying in sink,4479_0.png,0.29931640625
4480,A man is sitting on his motorcycle and ready to go. ,4480_0.png,0.305908203125
4481,A man preparing food in a restaurant kitchen.,4481_0.png,0.312255859375
4482,A wooden desk with a laptop computer and a desktop computer that are both open.,4482_0.png,0.300537109375
4483,A chair and table with two monitor screens,4483_0.png,0.308837890625
4484,A woman in a room with a cat.,4484_0.png,0.357421875
4485,A couple of boats and car on a street.,4485_0.png,0.275146484375
4486,there is an air plane that is in the sky ,4486_0.png,0.26513671875
4487,A car stopped by three cows crossing a road.,4487_0.png,0.322998046875
4488,A motor bike on a road with people seated on the roadside,4488_0.png,0.32080078125
4489,A kitchen with granite counter tops and a large oven.,4489_0.png,0.306396484375
4490,there's and airplane in the sky flying over some trees,4490_0.png,0.242919921875
4491,A motorcycle sits on a sidewalk near a building,4491_0.png,0.30078125
4492,People are at a stop light on a snowy street.,4492_0.png,0.275634765625
4493,A white toilet and towel in a room.,4493_0.png,0.275634765625
4494,A military air craft flies in the sky with landing gear down. ,4494_0.png,0.289794921875
4495,a big kitchen with an island and track lighting ,4495_0.png,0.318115234375
4496,a red motor bike is parked in the gravel ,4496_0.png,0.33544921875
4497,A chair and a couch in a room.,4497_0.png,0.279296875
4498,The motorcycles are parked on the side of the building.,4498_0.png,0.283447265625
4499,Cute multi colored kitten sitting in woman's lap,4499_0.png,0.30810546875
4500,A person standing next to a couple of motor bikes.,4500_0.png,0.29248046875
4501,A person on a motor bike travels around a sharp corner.,4501_0.png,0.31640625
4502,A person with a cell phone and a umbrella.,4502_0.png,0.3359375
4503,Two pieces of fruit sitting on a plate beside a stack of books.,4503_0.png,0.34033203125
4504,Two unattended motorcycles parked somewhere near a red car.,4504_0.png,0.29833984375
4505,A table and some chairs in a room.,4505_0.png,0.279541015625
4506,A woman with a tie and a bag on the street.,4506_0.png,0.333251953125
4507,A airplane that is sitting on a runway.,4507_0.png,0.278564453125
4508,A kitchen with a center island next to a refrigerator freezer.,4508_0.png,0.3017578125
4509,A parked motor bike on the side of a the street.,4509_0.png,0.30224609375
4510,A guy on a motorcycle on a road.,4510_0.png,0.29638671875
4511,A plane flies high in the middle of a dark sky.,4511_0.png,0.281982421875
4512,A large group of motorcycles that are parked in a lot.,4512_0.png,0.346435546875
4513,A laptop and some computers on a desk.,4513_0.png,0.2462158203125
4514,a bath room with two toilets and a sink,4514_0.png,0.300048828125
4515,A small white boat in the open water.,4515_0.png,0.30908203125
4516,Cat in a closet with baggage and misc.,4516_0.png,0.31103515625
4517,A laptop in a bright yellow coffee house.,4517_0.png,0.321533203125
4518,A jetliner wing flying over the top of a parking.,4518_0.png,0.29052734375
4519,A white sink in a corner underneath a small mirror and light.,4519_0.png,0.27880859375
4520,a car is stopped in the street for people to cross,4520_0.png,0.262939453125
4521,A group of people sitting on motor bikes on a street.,4521_0.png,0.33154296875
4522,a kitchen with a sink a shelf and a chair,4522_0.png,0.296142578125
4523,A group of people with a cell phone the side of a building.,4523_0.png,0.298583984375
4524,Two sun shaped mirrors are above bowl shaped sinks.,4524_0.png,0.29638671875
4525,She just finished chopping vegetables with the knife.,4525_0.png,0.276611328125
4526,a bath room with a toilet a stool and handle bars,4526_0.png,0.28564453125
4527,A motor bike parked behind a van in the grass.,4527_0.png,0.306884765625
4528,A person sitting on a wooden bench outside.,4528_0.png,0.312255859375
4529,A yellow ten speed bike parked on a bridge.,4529_0.png,0.3125
4530,a person on a motor bike driving in race ,4530_0.png,0.31884765625
4531,Cars parked at side of road in front of a building at dusk or night.,4531_0.png,0.2413330078125
4532,A man handing another man something inside of a room.,4532_0.png,0.296875
4533,A cop riding on the back of a motorcycle next to another cop car.,4533_0.png,0.32421875
4534,A painting of a table with fruit on top of it.,4534_0.png,0.335205078125
4535,A large airplane flying through a blue sky.,4535_0.png,0.274169921875
4536,A man sitting at a table in front of a plate of food.,4536_0.png,0.282958984375
4537,A white toilet sitting in a bathroom next to a tiled wall.,4537_0.png,0.2919921875
4538,An airplane sitting on top of a field next to a crowd of people.,4538_0.png,0.2998046875
4539,A painting of green apples next to a bunch of bananas.,4539_0.png,0.323974609375
4540,A group of bikers riding motorcycles across a bridge.,4540_0.png,0.31005859375
4541,A couple of yellow buses driving down a city street.,4541_0.png,0.329345703125
4542,A bath tub sitting next to a sink in a bathroom.,4542_0.png,0.28125
4543,A blue and yellow bus parked in front of a man with a  bike.,4543_0.png,0.322509765625
4544,A glazed donut hanging from a metal rod.,4544_0.png,0.28173828125
4545,A white toilet sitting under a window on an airplane.,4545_0.png,0.33935546875
4546,A kitchen with wooden floors surrounded by windows.,4546_0.png,0.330078125
4547,A blue bike parked next to a tree in a planter.,4547_0.png,0.2998046875
4548,A table topped with oranges and a bowl of salad.,4548_0.png,0.326416015625
4549,A man wearing a straw hat and playing the guitar.,4549_0.png,0.3349609375
4550,A man riding on the back of an ATV.,4550_0.png,0.310791015625
4551,A couple of sheep sitting on top of a lush green grass covered hill.,4551_0.png,0.322021484375
4552,A giraffe standing next to a palm tree on a field.,4552_0.png,0.311767578125
4553,A woman holding shears in one hand a tile in the other.,4553_0.png,0.30322265625
4554,Some people riding some motorcycles through a rock tunnel.,4554_0.png,0.35986328125
4555,a modern bathroom with blue walls and a clear shower,4555_0.png,0.32861328125
4556,A very nice looking train by a plat form.,4556_0.png,0.28369140625
4557,A small white plane sitting on top of an airport runway.,4557_0.png,0.302734375
4558,A white sink sitting next to a toilet near a tub.,4558_0.png,0.293701171875
4559,A very cute cat laying in a very small sink.,4559_0.png,0.3095703125
4560,Man sitting on toilet top holding hat and cigarette,4560_0.png,0.32080078125
4561,A couple of airplanes that are sitting on a runway.,4561_0.png,0.3115234375
4562,Motorcycle parked next to SUV in car garage,4562_0.png,0.318359375
4563,A picture of people watching TV in the living room adjusted to imply motion.,4563_0.png,0.30029296875
4564,A bike leaning against an unmade and dirty bed.,4564_0.png,0.31494140625
4565,one airplane on a landing strip next to a green field,4565_0.png,0.344482421875
4566,A couple of people that are holding an umbrellas.,4566_0.png,0.31005859375
4567,A kitchen with two shiny counter tops next to a  wall mounted oven..,4567_0.png,0.30810546875
4568,Large wall with an antique finish window and an old clock above it.,4568_0.png,0.306640625
4569,A man riding a motorcycle with a brown long horn bull behind him.,4569_0.png,0.363525390625
4570,The bathroom in the cabin needs to be remodeled.,4570_0.png,0.329345703125
4571,A statue standing over a traffic light next to a giant spider.,4571_0.png,0.38037109375
4572,A bowl filled with lots of oranges on a counter.,4572_0.png,0.298583984375
4573,A woman walking across a street near motorcycles.,4573_0.png,0.279541015625
4574,A city street with traffic at a stoplight ,4574_0.png,0.2890625
4575,A white toilet sitting in a bathroom next to a shower.,4575_0.png,0.29443359375
4576,A bowl filled with food and a white spoon.,4576_0.png,0.270751953125
4577,A city street line with very tall buildings.,4577_0.png,0.292236328125
4578,a large plane is flying through the sky ,4578_0.png,0.28759765625
4579,View of dining room of restaurant with cone lights overhead,4579_0.png,0.29296875
4580,A very cute looking black dog laying on the floor.,4580_0.png,0.293212890625
4581,a small bathroom with a mirror and sink,4581_0.png,0.301513671875
4582,The kitchen area is clean and ready for us to use.,4582_0.png,0.29736328125
4583,Two airplanes are parked on a grassy field.,4583_0.png,0.344970703125
4584,A group of people that are outside of an airplane.,4584_0.png,0.294677734375
4585,a bathroom with a sink and a toilet,4585_0.png,0.2724609375
4586,A blue and white VW bus driving down a street.,4586_0.png,0.349609375
4587,A toilet in a bathroom next to a wall.,4587_0.png,0.28173828125
4588,A cat laying next to a bike with a large tire.,4588_0.png,0.379638671875
4589,A man driving a motorcycle down a street with a  woman on back of it.,4589_0.png,0.27783203125
4590,Two people are kissing as they sit on a bench.,4590_0.png,0.33935546875
4591,a lady that is cooking some food on the stove,4591_0.png,0.296630859375
4592,a little bathroom with just a toilet in it,4592_0.png,0.261474609375
4593,A bathroom counter lined with lots of metal sinks.,4593_0.png,0.310302734375
4594,Two people ride on a motorcycle on a street. ,4594_0.png,0.3173828125
4595,An empty street is lined with large umbrellas. ,4595_0.png,0.329345703125
4596,A busy street is full of cars and a bus. ,4596_0.png,0.3037109375
4597,A kitchen with a black stove top oven.,4597_0.png,0.305908203125
4598,A TV sitting on top of a wooden dresser.,4598_0.png,0.26416015625
4599,A large airplane flying over a city above a bird.,4599_0.png,0.298828125
4600,A cat sitting on the hood of a car.,4600_0.png,0.356689453125
4601,a small dog is tied up to a bike outside,4601_0.png,0.33642578125
4602,Some very cute small dogs laying by each other.,4602_0.png,0.309814453125
4603,"A bathroom with a toilet, towel rack and a tub in it. ",4603_0.png,0.285400390625
4604,two people standing in a strong snow storm,4604_0.png,0.34326171875
4605,A couple of airplanes flying under a cloudy sky.,4605_0.png,0.281494140625
4606,A woman standing next to a man in a kitchen.,4606_0.png,0.29833984375
4607,Several people with bicycles on a sidewalk outside a restaurant.,4607_0.png,0.327880859375
4608,a large orange cat jumping into a bathroom sink,4608_0.png,0.3193359375
4609,"A bathroom with a toilet, cabinet, tub, shower curtain and a scale in it. ",4609_0.png,0.302001953125
4610,some people are standing together around some food,4610_0.png,0.2685546875
4611,A plane sitting on top of a dirt field next to another plane.,4611_0.png,0.331298828125
4612,A motorcycle parked on the side of a road.,4612_0.png,0.279541015625
4613,A man in a blue shirt talking on a phone.,4613_0.png,0.34765625
4614,A white toilet sitting next to a bathroom sink.,4614_0.png,0.283935546875
4615,A white toilet in a bathroom next to a  sink.,4615_0.png,0.2449951171875
4616,A yellow book bus driving down a street.,4616_0.png,0.315673828125
4617,some oranges are stacked up in a bowl,4617_0.png,0.3154296875
4618,A man preparing food inside of a kitchen with a  small bird on his shoulder like snow white while wearing a cheap chefs hat.,4618_0.png,0.27685546875
4619,Tall building with clock and spire behind white bricked building.,4619_0.png,0.320556640625
4620,A woman rides a bicycle on a road next to the median.,4620_0.png,0.33056640625
4621,a picture of a science fiction character in a bathroom,4621_0.png,0.310546875
4622,a bunch of sheep are walking on the road,4622_0.png,0.326171875
4623,some cups are sitting on top of a toilet,4623_0.png,0.291748046875
4624,An Aer Lingus plane touches down on an airport runway.,4624_0.png,0.303466796875
4625,A tall building with a clock on it near a cemetery. ,4625_0.png,0.29638671875
4626,a couple of buckets in a white room,4626_0.png,0.307373046875
4627,some people are riding motorcycles down the street,4627_0.png,0.277099609375
4628,The bench is empty at night in the park,4628_0.png,0.3427734375
4629,an old woman is in front of some food on a table,4629_0.png,0.344970703125
4630,"A white kitchen with stove, sink, and refrigerator.",4630_0.png,0.29638671875
4631,a couple of motorcycles are parked outside of a building,4631_0.png,0.300048828125
4632,a parked motor bike with a man standing next to it ,4632_0.png,0.27978515625
4633,The fruit is placed in a bowl out in the open to be eaten,4633_0.png,0.269287109375
4634,a bunch of motorcycles are parked on the street together,4634_0.png,0.322509765625
4635,The person is walking in the alley alone ,4635_0.png,0.291259765625
4636,The person is riding a bike on the road,4636_0.png,0.280029296875
4637,A picture of an airplane and a large tower at night.,4637_0.png,0.234130859375
4638,The people are riding motor cycles down the street.,4638_0.png,0.30517578125
4639,The cat is peeking out from inside the purse.,4639_0.png,0.267822265625
4640,The people on the motorcycles are racing on the track,4640_0.png,0.296875
4641,The mirror above a bathroom sink is shattered.,4641_0.png,0.29833984375
4642,The kitchen is clean and ready to be used,4642_0.png,0.273681640625
4643,The left side of a white dog sitting on a couch.,4643_0.png,0.347412109375
4644,There are two riders on motorcycles and mountains in the distance.,4644_0.png,0.302001953125
4645,The interior of a modern bathroom including glass shower and sinks,4645_0.png,0.317138671875
4646,a downward view of a small toilet in a room,4646_0.png,0.3046875
4647,a couple of planes are out on a runway,4647_0.png,0.2447509765625
4648,A woman with an umbrella is walking past a bus.,4648_0.png,0.33447265625
4649,A ceramic bowl full of a variety of fresh fruit,4649_0.png,0.32470703125
4650,Looking out a large glass window to activity on the tarmac at an airport,4650_0.png,0.332763671875
4651,a cloudy sky during a day with some overcast,4651_0.png,0.263427734375
4652,a public bathroom with a toilet and hand rail,4652_0.png,0.26953125
4653,Many cleaning products are on the kitchen island.,4653_0.png,0.330810546875
4654,"The computer desk has a small pad of notes, and an mp3 player on it.",4654_0.png,0.2578125
4655,The walls outside the small bathroom have a blue tint.,4655_0.png,0.28076171875
4656,a motorcycle is sitting off the side of the road,4656_0.png,0.272705078125
4657,A man on a bicycle riding next to a train,4657_0.png,0.348388671875
4658,Well decorated restroom with sink and chair for sitting.,4658_0.png,0.292724609375
4659,The kitchen counters are almost down with the remodel. ,4659_0.png,0.2900390625
4660,a helicopter is flying upwards in the sky,4660_0.png,0.300537109375
4661,a couple of people walking with their surfboards at the beach,4661_0.png,0.28857421875
4662,a black orange and white cat and some bricks,4662_0.png,0.334228515625
4663,A couple of people with some bikes on a street.,4663_0.png,0.283447265625
4664,A white toilet and some tools in a room.,4664_0.png,0.30908203125
4665,a toilet a toilet brush tiles and a door handle,4665_0.png,0.27685546875
4666,An old car sitting on top of a lush green field.,4666_0.png,0.319091796875
4667,Adult giraffe with young standing near wall and tree in enclosed area.,4667_0.png,0.31640625
4668,A man riding a motorcycle across a lush green park.,4668_0.png,0.326904296875
4669,A kitchen with a tile floor and a metallic sink.,4669_0.png,0.3095703125
4670,A city street filled with lots of traffic at night.,4670_0.png,0.271484375
4671,An airplane sitting on top of an airport runway.,4671_0.png,0.28857421875
4672,A very tall building with a clock mounted to it's side.,4672_0.png,0.2841796875
4673,A baby in a play chair in a living room.,4673_0.png,0.334716796875
4674,two people on a motorcycle a car and some buildings,4674_0.png,0.28515625
4675,some brown cabinets a table light and refrigerator,4675_0.png,0.26416015625
4676,an oven and a small table in a home kitchen,4676_0.png,0.30322265625
4677,a white sink and cabinet in a home bathroom,4677_0.png,0.318115234375
4678,a small cat is sitting on a step by a door,4678_0.png,0.322509765625
4679,some monitors and different electronic boards and controllers,4679_0.png,0.302490234375
4680,A man riding on the back of a motorcycle down a street.,4680_0.png,0.30908203125
4681,An airplane from Jetairfly is soaring above the clouds.,4681_0.png,0.28955078125
4682,A boy playing a multicolored piano on the street.,4682_0.png,0.32177734375
4683,Several parked bikes sitting in the grass near a tree.,4683_0.png,0.318603515625
4684,A computer monitor sitting on top of a wooden table.,4684_0.png,0.252685546875
4685,"A white plate topped with meat, rice and veggies.",4685_0.png,0.3193359375
4686,A man riding a motorcycle across a sandy beach.,4686_0.png,0.342529296875
4687,a white counter a black oven a chair a light and a microwave,4687_0.png,0.27783203125
4688,a bunch of toilets that are next to each other,4688_0.png,0.271728515625
4689,a couple of men that are on some motor cycles,4689_0.png,0.303955078125
4690,A group of people standing outside of a bus.,4690_0.png,0.323486328125
4691,A man riding a motorcycle with a woman on back of it.,4691_0.png,0.33447265625
4692,An airplane flying through a blue sky with propellers.,4692_0.png,0.2445068359375
4693,A microwave oven sitting on top of a blue table.,4693_0.png,0.333251953125
4694,A bathroom with a lot of items near the sink and counter.,4694_0.png,0.294189453125
4695,A person holding a black cat next to their face.,4695_0.png,0.3486328125
4696,A white toilet with a  control panel on it's left side.,4696_0.png,0.31787109375
4697,A dirty bathroom with paper and dirt covering the floor.,4697_0.png,0.3203125
4698,A large jet sitting on top of an airport tarmac.,4698_0.png,0.26611328125
4699,A man taking his picture in a bathroom mirror.,4699_0.png,0.3193359375
4700,People walking in a museum with a airplane hanging from the celing.,4700_0.png,0.3203125
4701,Car waits as person on bike crosses the road,4701_0.png,0.298828125
4702,A motorcycle parked on the side of a road near a city.,4702_0.png,0.303955078125
4703,A kitchen counter topped with a dish tray filled with dishes.,4703_0.png,0.307373046875
4704,A man driving a car across an airport runway.,4704_0.png,0.31494140625
4705,A couple of red motorcycles parked next to each other.,4705_0.png,0.27685546875
4706,A motorcycle has three people riding on it.,4706_0.png,0.294189453125
4707,A white toilet sitting in between tiled walls.,4707_0.png,0.322998046875
4708,A crowded subway train with standing room only available.,4708_0.png,0.310546875
4709,A bedroom with a bed next to a closet.,4709_0.png,0.2666015625
4710,A couple of people flying kites on top of a beach.,4710_0.png,0.31005859375
4711,A man riding on the back of a motorcycle.,4711_0.png,0.293701171875
4712,A man riding on the side of a motor bike.,4712_0.png,0.309814453125
4713,"A bathroom area with sink, mirror and various toiletries.",4713_0.png,0.30078125
4714,Two women and children are on a motorcycle.,4714_0.png,0.331298828125
4715,A motorcycle on a gravel area with people in the background.,4715_0.png,0.32666015625
4716,A woman walking a dog down a street.,4716_0.png,0.33154296875
4717,A small airplane taking off from an airport runway.,4717_0.png,0.310791015625
4718,A big commercial plane flying high in the sky.,4718_0.png,0.284912109375
4719,A kitchen with metallic appliances and a trash can.,4719_0.png,0.3125
4720,There is a table with chairs and a stove in the room. ,4720_0.png,0.293212890625
4721,A group of young people riding motorcycles near a river.,4721_0.png,0.32861328125
4722,A bathroom with a standing shower next to a sink and mirror.,4722_0.png,0.281982421875
4723,Shears and knives are in a cutting block.,4723_0.png,0.324462890625
4724,A row of motorcycles sitting on top of a parking lot.,4724_0.png,0.2890625
4725,A white sink sitting under a bathroom mirror.,4725_0.png,0.295654296875
4726,A white sink sitting under a bathroom mirror.,4726_0.png,0.2705078125
4727,A man is almost touching the ground while riding his motorcycle.,4727_0.png,0.296875
4728,Bathroom stall with green door in commercial business.,4728_0.png,0.324462890625
4729,A white bowl filled with veggies and two lemon wedgies.,4729_0.png,0.292724609375
4730,A patch of grass with lots of bikes parked on it.,4730_0.png,0.2783203125
4731,A brown dog hanging it's head out of a car window.,4731_0.png,0.302001953125
4732,A very tall building sitting next to a street sign.,4732_0.png,0.269287109375
4733,A white toilet sitting next to a bath tub with a chair in it.,4733_0.png,0.28515625
4734,A red motorcycle parked next to a beach near the ocean.,4734_0.png,0.361572265625
4735,A sign sitting above a store front entrance.,4735_0.png,0.275634765625
4736,a room with all kinds of junk in it,4736_0.png,0.310791015625
4737,A motorcycle parked on the side of a road.,4737_0.png,0.29638671875
4738,A cat drinking out of a white toilet bowl.,4738_0.png,0.347412109375
4739,A brown plane is parked at air port,4739_0.png,0.29931640625
4740,A very cute child sitting on the commode with his pants on,4740_0.png,0.32177734375
4741,A odd looking bike sitting under a purple tent next to a fountain.,4741_0.png,0.343017578125
4742,A man standing next to a motorcycle on the side of a hill.,4742_0.png,0.32421875
4743,A church with a clock under it's pointy roof above a window.,4743_0.png,0.294189453125
4744,a number of people riding skis on a snowy surface,4744_0.png,0.33056640625
4745,A man riding an ATV  with a dirt bike on the back of it.,4745_0.png,0.303466796875
4746,a gray cat is seen laying on top of a blue tube,4746_0.png,0.415771484375
4747,A dining room filled with lots of people.,4747_0.png,0.289794921875
4748,A row of parked motorcycles sitting next to a tall building.,4748_0.png,0.321533203125
4749,A man riding a motorcycle behind a dune buggy.,4749_0.png,0.327392578125
4750,A large jetliner airplane sitting next to another airplane on a runway.,4750_0.png,0.29150390625
4751,A cat sitting on top of a pile of white towels.,4751_0.png,0.316650390625
4752,A man riding a bike down a dark city street.,4752_0.png,0.330078125
4753,A close up of several pikes locked on a gate.,4753_0.png,0.314208984375
4754,A photo of a grassy hillside with several sheep grazing.,4754_0.png,0.3564453125
4755,A bathroom with a walk in shower next to a toilet.,4755_0.png,0.295166015625
4756,A small black dog watching an animal on a TV screen.,4756_0.png,0.371337890625
4757,A motorcycle parked in a parking space next to another motorcycle.,4757_0.png,0.31689453125
4758,The kitchen area is clean and ready to be used.,4758_0.png,0.290771484375
4759,A kitchen which looks like its been updated recently.,4759_0.png,0.28662109375
4760,A giraffe and its pack standing in an enclosure.,4760_0.png,0.318115234375
4761,a bathroom with a big shower and counter,4761_0.png,0.291748046875
4762,An airplane flying through a blue sky next to a helicopter.,4762_0.png,0.2880859375
4763,An elephant walking down a street next to a crowd of people.,4763_0.png,0.33935546875
4764,A row of motorcycles parked next to a building.,4764_0.png,0.3056640625
4765,A white tub sitting next to a toilet in a bathroom.,4765_0.png,0.27490234375
4766,A lego style kitchen with appliances and cabinets along with a checkered tile floor.,4766_0.png,0.2802734375
4767,A backpack next to a television and a gaming system.,4767_0.png,0.36279296875
4768,A VERY NICE BATHROOM IN THE MIDDLE OF A REMODEL,4768_0.png,0.316650390625
4769,a little kid is standing in a kitchen,4769_0.png,0.3359375
4770,a red wall is behind a white sink,4770_0.png,0.315673828125
4771,A bicycle is parked next to a bench. ,4771_0.png,0.301025390625
4772,A kitchen that appears to be missing a cabinet door.,4772_0.png,0.293212890625
4773,a man sitting on a bench talking on his cell phone,4773_0.png,0.3056640625
4774,a laptop computer on a desk and a tv,4774_0.png,0.27099609375
4775,A person riding a speed motorcycle on a track.,4775_0.png,0.31640625
4776,The sign on the door says the train is out of service.,4776_0.png,0.285888671875
4777,Two toilets in small bathroom stalls with two sinks in a bathroom. ,4777_0.png,0.26708984375
4778,Two giraffe are standing close to many trees and shrubs.,4778_0.png,0.309814453125
4779,A full view of a kitchen with many things to use. ,4779_0.png,0.288818359375
4780,The dining table near the kitchen has a bowl of fruit on it.,4780_0.png,0.29150390625
4781,Three urinals in a row in a bathroom.,4781_0.png,0.26904296875
4782,A group of bikers wait before riding down the street.,4782_0.png,0.352783203125
4783,"A bathroom with a toilet, toilet roll and safety rail.",4783_0.png,0.305419921875
4784,A man holding a baby up in a kitchen.,4784_0.png,0.316650390625
4785,a yellow and blue cart is parked on a street,4785_0.png,0.32177734375
4786,A man is sitting on a little scooter in traffic.,4786_0.png,0.302001953125
4787,A large passenger plane on the tarmac of an airport.,4787_0.png,0.30029296875
4788,a kitchen next to a wood floored living area,4788_0.png,0.32958984375
4789,A blue bowl sitting on a table with a banana in it. ,4789_0.png,0.32666015625
4790,A man standing in front of a bathroom mirror.,4790_0.png,0.29150390625
4791,a oven is built into a counter in a kitchen,4791_0.png,0.307373046875
4792,A man riding a dirt bike up the side of a mountain.,4792_0.png,0.326904296875
4793,A man standing next to a woman in a room.,4793_0.png,0.28125
4794,A restroom with three mirrors above two sinks.,4794_0.png,0.29443359375
4795,a subway train with one passenger waiting to board ,4795_0.png,0.30029296875
4796,A toilet with plastic over the toilet seat. ,4796_0.png,0.306640625
4797,A room with white walls and bright lights.,4797_0.png,0.288330078125
4798,A blue bench covered in different style bags.,4798_0.png,0.31640625
4799,A woman is in the kitchen and cooking. ,4799_0.png,0.28173828125
4800,A man riding a bike down a street past a young man.,4800_0.png,0.310791015625
4801,A full picture of some white toilets on the side. ,4801_0.png,0.31005859375
4802,A dog chasing two sheep on top of a lush green field.,4802_0.png,0.291259765625
4803,A man sitting on top of a motorcycle next to a field.,4803_0.png,0.30810546875
4804,An airplane flying through a cloudy sky flying over the ocean..,4804_0.png,0.2744140625
4805,Two dogs are is sitting in the back seat of a car.,4805_0.png,0.30029296875
4806,A man is riding a motorcycle down a wet sidewalk. ,4806_0.png,0.370849609375
4807,A full view of a shower with glass.,4807_0.png,0.3134765625
4808,There is more than one roll of toilet paper for this toilet. ,4808_0.png,0.2509765625
4809,A picture of a white toilet in the rest room. ,4809_0.png,0.312744140625
4810,"A restroom with a toilet basin, toilet paper and a mirror",4810_0.png,0.3076171875
4811,A woman on a small motorcycle waits in traffic.,4811_0.png,0.324462890625
4812,A small bulding is lit up in the dark night.,4812_0.png,0.273193359375
4813,Multiple airplanes sit parked on the busy runway.,4813_0.png,0.31005859375
4814,a small bathroom has a small toilet and grate in the floor.,4814_0.png,0.300048828125
4815,A person at the door with a desk at the center of the room and a potted plant,4815_0.png,0.285888671875
4816,A small kitten is sitting in the bowl on the scale.,4816_0.png,0.333251953125
4817,A line of people are riding bicycles on the street.,4817_0.png,0.31396484375
4818,People gathering at an old building to eat on a sunny day,4818_0.png,0.332275390625
4819,Various bowls with food in them sit on the counter.,4819_0.png,0.279296875
4820,A jet is flying through the air leaving smoke behind it.,4820_0.png,0.241943359375
4821,"a dog, sits on a rug, looking at a television",4821_0.png,0.35791015625
4822,There is a a toilet on the barhrrim,4822_0.png,0.27783203125
4823,Three giraffes and one zebra graze is in part of the grasslands,4823_0.png,0.3408203125
4824,"Several people sitting around a table in a small room with a laptop, books and papers. ",4824_0.png,0.268310546875
4825,There's an outdoor dining area featuring a fountain. ,4825_0.png,0.302490234375
4826,A red motorcycle riding down one side of the street and a cow walking down the other side of the street.,4826_0.png,0.308349609375
4827,An airplane flies high in the sky while a ship is up close.,4827_0.png,0.271484375
4828,A red and black smart car parked next to a parking meter.,4828_0.png,0.319091796875
4829,A person falling off of a surfboard while other surfers watch.,4829_0.png,0.291259765625
4830,a bunch of toilets laying on some cement stairs next to a building,4830_0.png,0.265380859375
4831,a man on a dirt bike next to some vehicles,4831_0.png,0.310302734375
4832,A herd of sheep standing on top of a lush green field.,4832_0.png,0.309326171875
4833,A city with tall buildings and a large green park.,4833_0.png,0.31005859375
4834,a stove top with a tea kettle with steam pouring out of it.,4834_0.png,0.33349609375
4835,A bathroom showing a necklace rack and toiletries grouped on the sink ,4835_0.png,0.310302734375
4836,two stunt airplanes touching their wings as the fly,4836_0.png,0.28564453125
4837,a cat resting on the ground next to some beer bottles and a table,4837_0.png,0.359130859375
4838,A man with oil changing items next to a motorcycle.,4838_0.png,0.27734375
4839,"The view of a kitchen's microwave, oven, and cabinets.",4839_0.png,0.295654296875
4840,A group of men riding on the back of a motorcycle.,4840_0.png,0.310302734375
4841,A sink in a kitchen with an overhead light on ,4841_0.png,0.28857421875
4842,A small bathroom with a toilet and a sink.,4842_0.png,0.262939453125
4843,The man is holding a teddy bear over the ledge of a bridge.,4843_0.png,0.29638671875
4844,A dog  attached to a motor cycle by a leash.,4844_0.png,0.29638671875
4845,The bathroom is equipped with several new appliances.,4845_0.png,0.28173828125
4846,A kitchen sink sitting next to a toilet.,4846_0.png,0.292236328125
4847,A cat eating food out of a bowl.,4847_0.png,0.31982421875
4848,A man riding a bike next to a bus down a street.,4848_0.png,0.312744140625
4849,An adorable dog looking out the side of a car door window.,4849_0.png,0.303955078125
4850,A metal plane flying through a blue cloudy sky.,4850_0.png,0.27685546875
4851,A public restroom in a state of disrepair.,4851_0.png,0.311279296875
4852,The view from the airplane shows a mountain range.,4852_0.png,0.311279296875
4853,a close up ofa small stuffed animal on the grill of a car,4853_0.png,0.296875
4854,a cake decorated with an airplane has lit candles in it,4854_0.png,0.319091796875
4855,A person taking a selfie in a bathroom mirror.,4855_0.png,0.3173828125
4856,A woman in tight pants looking at her cell phone in the rain.,4856_0.png,0.356201171875
4857,A bench that looks like a round hut.,4857_0.png,0.326416015625
4858,A bowl full of broccoli with spoons on a table.,4858_0.png,0.30615234375
4859,An industrial kitchen with a strainer on the counter.,4859_0.png,0.313232421875
4860,A herd of Giraffes and a herd of Zebra's running together across a field.,4860_0.png,0.339599609375
4861,Lamps are the only lighting in this kitchen. ,4861_0.png,0.272705078125
4862,An unfinished bathroom with a toilet is being worked on.,4862_0.png,0.295166015625
